City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Varca,IN,2022-07-13 01:08:25,15.2167,73.9167,79.47,85,100,20.8
296,Ketchikan,US,2022-07-13 01:08:25,55.3422,-131.6461,55.38,94,100,10.36
297,Kashi,CN,2022-07-13 01:08:26,39.4547,75.9797,77.54,26,97,8.39
298,Bereda,ES,2022-07-13 01:08:26,43.2686,-7.5406,69.58,100,7,0.87
299,Sioux Lookout,CA,2022-07-13 01:05:53,50.1001,-91.917,62.73,69,54,5.68
300,Comarapa,BO,2022-07-13 01:08:27,-17.9,-64.4833,49.84,96,100,2.04
301,Shushtar,IR,2022-07-13 01:08:28,32.0455,48.8567,93.09,17,6,2.75
302,Lavrentiya,RU,2022-07-13 01:05:46,65.5833,-171.0,53.1,72,100,7.45
303,Tambilil,PH,2022-07-13 01:08:28,5.9622,124.6697,85.89,69,37,2.71
304,Port-Gentil,GA,2022-07-13 01:08:29,-0.7193,8.7815,72.66,82,90,10.92
305,Lere,NG,2022-07-13 01:08:29,10.387,8.5726,69.46,95,100,7.63
306,Pulandian,CN,2022-07-13 01:08:30,39.3953,121.9669,73.69,97,100,6.29
307,Konevo,RU,2022-07-13 01:08:30,62.1215,39.3192,62.08,93,98,3.89
308,Khotiv,UA,2022-07-13 01:08:31,50.3307,30.4684,58.6,83,100,18.95
309,Tommot,RU,2022-07-13 01:08:31,58.9564,126.2925,73.78,58,95,2.98
310,Peleduy,RU,2022-07-13 01:08:32,59.6289,112.7406,54.73,73,100,6.33
311,Nokaneng,BW,2022-07-13 01:08:32,-19.6667,22.2667,54.34,46,0,6.04
312,Norman Wells,CA,2022-07-13 01:05:54,65.282,-126.8329,59.77,78,100,12.5
313,Anadyr,RU,2022-07-13 01:08:33,64.75,177.4833,70.3,56,0,11.18
314,Florianopolis,BR,2022-07-13 01:08:33,-27.6146,-48.5012,56.43,77,75,4.61
315,Ancud,CL,2022-07-13 01:08:34,-41.8697,-73.8203,39.22,77,58,9.8
316,Waingapu,ID,2022-07-13 01:08:34,-9.6567,120.2641,78.4,60,84,16.28
317,Tiksi,RU,2022-07-13 01:09:35,71.6872,128.8694,36.28,94,100,7.78
318,Dong Xoai,VN,2022-07-13 01:09:35,11.5333,106.9167,73.98,97,100,5.28
319,Kenai,US,2022-07-13 01:09:36,60.5544,-151.2583,64.49,67,100,4.61
320,Oxford,GB,2022-07-13 01:09:04,51.7522,-1.256,69.75,74,72,5.55
321,Paciran,ID,2022-07-13 01:09:37,-6.8767,112.3761,80.06,80,47,4.7
322,Varhaug,NO,2022-07-13 01:09:37,58.6147,5.6457,58.55,93,59,2.95
323,Burnie,AU,2022-07-13 01:09:38,-41.0667,145.9167,51.94,59,7,2.55
324,Saint-Pierre,RE,2022-07-13 01:09:38,-21.3393,55.4781,67.91,75,40,18.41
325,Banda Aceh,ID,2022-07-13 01:09:39,5.5577,95.3222,81.01,78,100,11.56
326,Pietarsaari,FI,2022-07-13 01:09:39,63.65,22.6833,63.9,79,100,1.68
327,Lahij,YE,2022-07-13 01:09:39,13.1667,44.5833,83.79,52,74,1.23
328,Hrodna,BY,2022-07-13 01:09:40,53.6884,23.8258,59.43,97,100,13.04
329,Leningradskiy,RU,2022-07-13 01:09:41,69.3833,178.4167,38.14,94,100,4.83
330,Panjab,AF,2022-07-13 01:09:41,34.388,67.0233,50.34,45,0,5.44
331,Haines Junction,CA,2022-07-13 01:09:41,60.7522,-137.5108,49.69,81,100,4.85
332,Yeniseysk,RU,2022-07-13 01:09:42,58.4497,92.1703,57.38,68,63,5.99
333,Bekhteyevka,RU,2022-07-13 01:09:42,50.8072,37.2085,58.1,71,5,7.29
334,Imbituva,BR,2022-07-13 01:09:43,-25.23,-50.6044,49.39,79,0,2.55
335,Luderitz,NA,2022-07-13 01:09:43,-26.6481,15.1594,55.62,65,0,15.66
336,Innisfail,AU,2022-07-13 01:04:48,-17.5333,146.0333,68.97,59,72,8.97
337,Farah,AF,2022-07-13 01:09:44,32.5,62.5,78.93,15,0,5.55
338,Veraval,IN,2022-07-13 01:09:44,20.9,70.3667,81.32,84,99,21.36
339,Santa Lucia,ES,2022-07-13 01:09:45,27.9117,-15.5407,61.92,73,20,17.27
340,Benghazi,LY,2022-07-13 01:09:45,32.1167,20.0667,76.71,70,0,12.03
341,Pundaguitan,PH,2022-07-13 01:09:46,6.3711,126.1689,81.16,78,94,2.62
342,Keetmanshoop,NA,2022-07-13 01:09:46,-26.5833,18.1333,54.3,38,0,2.39
343,Saskylakh,RU,2022-07-13 01:09:47,71.9167,114.0833,47.28,59,100,13.47
344,Ulaanbaatar,MN,2022-07-13 01:09:47,47.9077,106.8832,59.13,67,0,2.24
345,Pecos,US,2022-07-13 01:09:34,31.4229,-103.4932,99.43,18,0,14.97
346,Maryborough,AU,2022-07-13 01:09:48,-25.5333,152.7,60.53,51,0,10.69
347,Cayenne,GF,2022-07-13 01:09:48,4.9333,-52.3333,83.08,1,100,1.99
348,Tamala,RU,2022-07-13 01:09:49,52.541,43.2515,61.09,67,100,4.56
349,Rocha,UY,2022-07-13 01:09:49,-34.4833,-54.3333,38.28,88,0,4.18
350,Khandyga,RU,2022-07-13 01:09:50,62.6667,135.6,65.32,92,100,4.09
351,Ardassa,GR,2022-07-13 01:09:51,40.478,21.6341,65.17,50,78,4.34
352,Bertoua,CM,2022-07-13 01:09:51,4.5833,13.6833,67.57,98,100,2.73
353,San Cristobal,VE,2022-07-13 01:09:52,7.7669,-72.225,69.98,97,73,4.32
354,Bandarbeyla,SO,2022-07-13 01:09:52,9.4942,50.8122,78.73,68,99,27.51
355,Richards Bay,ZA,2022-07-13 01:09:53,-28.783,32.0377,62.82,91,0,7.0
356,Kochi,IN,2022-07-13 01:06:03,9.9399,76.2602,76.01,86,100,12.68
357,Erenhot,CN,2022-07-13 01:09:53,43.6475,111.9767,70.59,43,0,16.89
358,Bumba,CD,2022-07-13 01:09:54,2.1833,22.4667,72.03,96,100,3.0
359,Port Elizabeth,ZA,2022-07-13 01:09:54,-33.918,25.5701,55.35,57,0,8.57
360,Dongsheng,CN,2022-07-13 01:09:55,39.8161,109.9776,76.57,48,32,4.52
361,Doka,SD,2022-07-13 01:09:55,13.5167,35.7667,71.15,88,100,5.39
362,Sabang,ID,2022-07-13 01:09:57,5.8933,95.3214,82.49,79,100,19.51
363,Gorontalo,ID,2022-07-13 01:10:57,0.5412,123.0595,82.74,77,74,5.3
364,Namatanai,PG,2022-07-13 01:10:58,-3.6667,152.4333,85.33,66,18,7.38
365,Nevers,FR,2022-07-13 01:10:58,46.9167,3.3333,61.25,51,63,2.39
366,Deputatskiy,RU,2022-07-13 01:10:59,69.3,139.9,63.81,54,64,11.59
367,Mercedes,AR,2022-07-13 01:10:59,-34.6515,-59.4307,42.78,55,10,8.14
368,Dubbo,AU,2022-07-13 01:11:00,-32.25,148.6167,48.33,71,75,14.97
369,Aksarka,RU,2022-07-13 01:11:00,66.5606,67.7975,54.64,84,100,7.54
370,San Remo,IT,2022-07-13 01:11:01,43.8182,7.7612,75.69,79,1,3.0
371,Hunchun,CN,2022-07-13 01:11:01,42.8675,130.3581,67.37,96,100,4.65
372,Rio Claro,BR,2022-07-13 01:11:02,-22.4114,-47.5614,66.42,54,100,1.59
373,Kampene,CD,2022-07-13 01:11:02,-3.6,26.6667,72.21,55,95,0.74
374,Buraydah,SA,2022-07-13 01:11:03,26.326,43.975,83.16,17,91,7.34
375,Leshukonskoye,RU,2022-07-13 01:11:03,64.8989,45.7622,65.68,81,2,5.06
376,Lusambo,CD,2022-07-13 01:11:04,-4.9667,23.45,67.68,47,9,1.86
377,Quchan,IR,2022-07-13 01:11:04,37.106,58.5095,64.74,42,0,9.46
378,Nautla,MX,2022-07-13 01:11:05,20.2167,-96.7833,84.54,76,100,14.65
379,San Policarpo,PH,2022-07-13 01:11:05,12.1791,125.5072,82.4,80,39,2.53
380,Victor Harbor,AU,2022-07-13 01:11:06,-35.5667,138.6167,55.99,72,100,9.48
381,Bregovo,BG,2022-07-13 01:11:07,44.1517,22.6425,58.44,50,7,6.85
382,Nouadhibou,MR,2022-07-13 01:11:07,20.931,-17.0347,68.99,80,29,22.79
383,San Felipe,VE,2022-07-13 01:06:52,10.3399,-68.7425,71.29,97,99,1.32
384,Evensk,RU,2022-07-13 01:11:08,61.95,159.2333,57.65,80,67,6.11
385,Bubaque,GW,2022-07-13 01:11:08,11.2833,-15.8333,80.82,82,80,11.18
386,Bonthe,SL,2022-07-13 01:11:09,7.5264,-12.505,75.54,90,79,5.77
387,Portsmouth,GB,2022-07-13 01:09:18,50.799,-1.0913,69.96,90,91,4.85
388,La Asuncion,VE,2022-07-13 01:11:09,11.0333,-63.8628,79.16,87,100,12.44
389,Wewak,PG,2022-07-13 01:11:10,-3.5534,143.6268,85.21,66,44,5.37
390,Egvekinot,RU,2022-07-13 01:11:11,66.3167,-179.1667,43.07,98,100,5.1
391,Inhambane,MZ,2022-07-13 01:11:11,-23.865,35.3833,67.21,75,0,5.86
392,North Bend,US,2022-07-13 01:11:12,43.4065,-124.2243,71.24,87,100,16.11
393,Joshimath,IN,2022-07-13 01:11:12,30.5667,79.5667,71.13,94,99,1.28
394,San Vicente,AR,2022-07-13 01:11:13,-26.6167,-54.1333,42.82,95,3,3.44
395,Kruisfontein,ZA,2022-07-13 01:11:13,-34.0033,24.7314,50.97,52,0,7.27
396,Tomatlan,MX,2022-07-13 01:11:14,19.9333,-105.25,81.36,78,99,6.13
397,Sistranda,NO,2022-07-13 01:11:14,63.7256,8.834,55.36,81,100,21.09
398,Poum,NC,2022-07-13 01:11:15,-20.2333,164.0167,76.82,84,100,17.63
399,Olinda,BR,2022-07-13 01:11:15,-8.0089,-34.8553,76.73,88,40,4.61
400,Radstadt,AT,2022-07-13 01:11:16,47.3833,13.45,56.64,94,82,3.09
401,Wattegama,LK,2022-07-13 01:11:16,6.7989,81.4808,75.72,73,97,9.08
402,Ambikapur,IN,2022-07-13 01:11:17,23.1167,83.2,78.87,77,87,8.1
403,Kaeo,NZ,2022-07-13 01:11:17,-35.1,173.7833,60.15,81,100,12.86
404,Pisco,PE,2022-07-13 01:11:18,-13.7,-76.2167,60.85,82,100,11.5
405,Mersing,MY,2022-07-13 01:11:18,2.4312,103.8405,78.73,86,100,5.3
406,Ylojarvi,FI,2022-07-13 01:11:19,61.5563,23.5961,64.31,77,75,3.44
407,Stony Plain,CA,2022-07-13 01:11:20,53.5334,-114.0021,83.19,79,6,10.27
408,Bata,GQ,2022-07-13 01:11:20,1.8639,9.7658,74.66,86,100,7.36
409,General Roca,AR,2022-07-13 01:11:21,-39.0333,-67.5833,52.63,47,100,5.17
410,Bilibino,RU,2022-07-13 01:12:21,68.0546,166.4372,67.69,54,24,11.72
411,Narayanganj,BD,2022-07-13 01:12:22,23.6233,90.5011,84.22,77,8,13.8
412,Zhaoyuan,CN,2022-07-13 01:12:22,37.3592,120.3964,74.79,95,100,14.97
413,Kakonko,TZ,2022-07-13 01:12:23,-3.2828,30.9642,63.86,63,95,2.51
414,Yerbogachen,RU,2022-07-13 01:12:23,61.2767,108.0108,54.12,54,100,3.6
415,Iquitos,PE,2022-07-13 01:12:24,-3.7481,-73.2472,75.24,94,20,1.14
416,Maldonado,UY,2022-07-13 01:12:25,-34.6667,-54.9167,39.22,85,0,5.12
417,Labuhan,ID,2022-07-13 01:12:25,-6.8844,112.2051,79.74,81,63,4.32
418,Suhbaatar,MN,2022-07-13 01:12:25,50.2314,106.2078,69.44,53,4,3.91
419,San Quintin,MX,2022-07-13 01:12:26,30.4833,-115.95,68.2,73,65,13.8
420,Pasni,PK,2022-07-13 01:12:27,25.2631,63.471,83.01,85,19,7.45
421,Ajdabiya,LY,2022-07-13 01:12:27,30.7554,20.2263,75.78,66,0,10.09
422,Yunyang,CN,2022-07-13 01:12:28,33.4474,112.7142,83.46,73,81,5.86
423,Lagoa,PT,2022-07-13 01:12:28,39.05,-27.9833,69.04,92,100,9.89
424,Portland,US,2022-07-13 01:11:39,45.5234,-122.6762,91.98,41,20,8.05
425,Srednekolymsk,RU,2022-07-13 01:12:29,67.45,153.6833,76.26,44,100,8.48
426,Sakakah,SA,2022-07-13 01:12:29,29.9697,40.2064,86.25,19,92,9.06
427,Turbat,PK,2022-07-13 01:12:30,26.0023,63.044,83.46,82,93,5.48
428,El Vigia,VE,2022-07-13 01:12:30,8.6219,-71.6506,76.21,88,93,3.53
429,Woodward,US,2022-07-13 01:12:31,36.4337,-99.3904,88.83,31,0,11.5
430,Olafsvik,IS,2022-07-13 01:12:31,64.8945,-23.7142,47.43,70,26,8.61
431,Baculin,PH,2022-07-13 01:12:32,7.4525,126.5842,82.54,78,89,1.68
432,Riberalta,BO,2022-07-13 01:12:32,-10.9833,-66.1,78.1,67,7,3.15
433,San Patricio,US,2022-07-13 01:12:33,28.017,-97.5169,91.54,59,5,13.31
434,Manicore,BR,2022-07-13 01:12:33,-5.8092,-61.3003,75.13,77,60,1.45
435,Jieshi,CN,2022-07-13 01:12:34,22.8134,115.8257,84.02,77,84,4.07
436,Port Augusta,AU,2022-07-13 01:12:34,-32.5,137.7667,53.31,66,99,4.65
437,Umm Lajj,SA,2022-07-13 01:12:35,25.0213,37.2685,84.69,66,99,6.13
438,Fallon,US,2022-07-13 01:12:35,39.4735,-118.7774,100.27,8,40,10.36
439,Altay,CN,2022-07-13 01:12:36,47.8667,88.1167,65.59,64,100,3.53
440,Aden,YE,2022-07-13 01:12:36,12.7794,45.0367,84.18,69,40,2.86
441,Klaksvik,FO,2022-07-13 01:12:37,62.2266,-6.589,50.92,93,100,24.63
442,Mitha Tiwana,PK,2022-07-13 01:12:37,32.2486,72.1108,92.95,51,2,3.62
443,Salalah,OM,2022-07-13 01:12:38,17.0151,54.0924,77.09,94,100,6.91
444,Rock Sound,BS,2022-07-13 01:12:38,24.9,-76.2,83.53,76,76,9.89
445,Atambua,ID,2022-07-13 01:12:39,-9.1061,124.8925,74.61,59,66,6.13
446,Shakawe,BW,2022-07-13 01:12:39,-18.3667,21.85,53.13,51,0,3.94
447,Southampton,GB,2022-07-13 01:10:24,50.904,-1.4043,71.01,85,97,4.79
448,Ganzhou,CN,2022-07-13 01:12:40,28.8184,115.4327,88.63,66,100,6.71
449,Malatya,TR,2022-07-13 01:12:40,38.5,38.0,66.25,46,0,5.75
450,Eureka,US,2022-07-13 01:08:24,40.8021,-124.1637,67.12,75,95,5.99
451,Lasa,IT,2022-07-13 01:12:41,46.6166,10.7002,59.36,66,24,4.03
452,Ashland,US,2022-07-13 01:12:41,40.8167,-82.2665,74.03,69,2,7.99
453,Seydi,TM,2022-07-13 01:12:42,39.4816,62.9137,78.24,29,0,11.97
454,Dalton,US,2022-07-13 01:09:03,34.7698,-84.9702,84.81,85,9,1.01
455,Ahipara,NZ,2022-07-13 01:12:43,-35.1667,173.1667,60.03,80,100,13.49
456,Korla,CN,2022-07-13 01:13:43,41.7597,86.1469,76.93,24,8,10.71
457,Cherskiy,RU,2022-07-13 01:13:44,68.75,161.3,61.2,57,27,14.09
458,Manono,CD,2022-07-13 01:13:44,-7.3,27.4167,71.35,45,7,4.21
459,Pevek,RU,2022-07-13 01:13:45,69.7008,170.3133,34.63,97,100,19.46
460,Manaus,BR,2022-07-13 01:11:09,-3.1019,-60.025,84.7,74,20,5.75
461,Cordoba,AR,2022-07-13 01:13:45,-31.4135,-64.1811,49.75,52,0,10.36
462,Ambovombe,MG,2022-07-13 01:13:46,-25.1667,46.0833,62.28,89,0,4.68
463,Mindelo,CV,2022-07-13 01:13:46,16.8901,-24.9804,76.55,73,20,12.66
464,Melito Di Porto Salvo,IT,2022-07-13 01:13:47,37.9222,15.7714,77.54,50,0,9.22
465,Byron Bay,AU,2022-07-13 01:12:00,-28.65,153.6167,61.72,57,0,13.0
466,Severobaykalsk,RU,2022-07-13 01:13:47,55.65,109.3167,53.89,87,88,2.04
467,Mana,GF,2022-07-13 01:13:48,5.6592,-53.7767,77.74,86,99,6.22
468,Pimentel,PE,2022-07-13 01:13:48,-6.8367,-79.9342,62.2,85,13,13.89
469,Skjervoy,NO,2022-07-13 01:13:17,70.0311,20.9714,64.4,68,0,16.93
470,Celestun,MX,2022-07-13 01:13:49,20.8667,-90.4,83.28,76,100,11.77
471,Skibbereen,IE,2022-07-13 01:13:49,51.55,-9.2667,56.1,92,8,8.14
472,Kavaratti,IN,2022-07-13 01:13:50,10.5669,72.642,81.1,79,100,20.74
473,Fare,PF,2022-07-13 01:13:50,-16.7,-151.0167,78.49,66,8,7.38
474,Paragominas,BR,2022-07-13 01:13:51,-2.9667,-47.4833,72.88,88,67,3.4
475,Jackson,US,2022-07-13 01:11:48,42.4165,-122.8345,96.67,29,0,13.8
476,Abu Kamal,SY,2022-07-13 01:13:52,34.4506,40.9171,85.37,37,0,13.47
477,Karatuzskoye,RU,2022-07-13 01:13:52,53.6072,92.8667,60.53,63,100,3.65
478,Vincennes,FR,2022-07-13 01:13:53,48.85,2.4333,77.94,47,0,2.3
479,Mitsamiouli,KM,2022-07-13 01:13:53,-11.3847,43.2844,76.75,75,69,9.8
480,Fukue,JP,2022-07-13 01:13:53,32.6881,128.8419,80.01,79,64,2.26
481,Vostok,RU,2022-07-13 01:13:54,46.4856,135.8833,72.9,74,83,0.11
482,Henties Bay,NA,2022-07-13 01:13:54,-22.116,14.2845,54.16,89,0,3.47
483,Palmer,US,2022-07-13 01:13:41,42.1584,-72.3287,75.2,87,75,3.44
484,Huicungo,PE,2022-07-13 01:13:56,-7.2833,-76.8,69.44,99,41,2.24
485,Nogales,MX,2022-07-13 01:13:56,31.3086,-110.9422,85.57,37,20,0.0
486,Touros,BR,2022-07-13 01:13:57,-5.1989,-35.4608,75.51,87,7,11.27
487,Colesberg,ZA,2022-07-13 01:13:57,-30.72,25.0972,43.23,48,0,4.81
488,Gariaband,IN,2022-07-13 01:13:58,20.635,82.0614,75.63,95,95,4.43
489,Basco,PH,2022-07-13 01:13:58,20.4487,121.9702,84.78,78,64,15.23
490,Cravo Norte,CO,2022-07-13 01:13:58,6.3017,-70.2041,74.59,93,37,7.36
491,Ler,SS,2022-07-13 01:13:59,8.3018,30.1418,71.76,90,87,2.86
492,Tyrma,RU,2022-07-13 01:14:00,50.0833,132.1667,78.85,53,2,3.02
493,Rathdrum,US,2022-07-13 01:14:00,47.8137,-116.892,92.7,31,0,8.05
494,Lingao,CN,2022-07-13 01:14:01,19.9103,109.6859,83.97,81,9,11.23
495,North Myrtle Beach,US,2022-07-13 01:14:01,33.816,-78.68,80.65,93,0,0.0
496,Antofagasta,CL,2022-07-13 01:14:02,-23.65,-70.4,56.48,88,41,2.21
497,Chippewa Falls,US,2022-07-13 01:09:23,44.9369,-91.3929,77.77,50,0,5.75
498,Novo Oriente,BR,2022-07-13 01:14:02,-5.5344,-40.7742,75.67,62,20,3.56
499,Kuyanovo,RU,2022-07-13 01:14:03,55.8014,54.5372,65.41,95,48,5.12
500,Shafter,US,2022-07-13 01:15:03,35.5005,-119.2718,103.06,23,0,19.57
501,Dhekiajuli,IN,2022-07-13 01:15:04,26.7,92.5,81.52,87,100,3.11
502,Tevriz,RU,2022-07-13 01:15:04,57.509,72.4042,59.77,70,76,2.06
503,Hualmay,PE,2022-07-13 01:15:05,-11.0964,-77.6139,61.7,79,2,9.55
504,Staryy Nadym,RU,2022-07-13 01:15:05,65.6118,72.6842,52.81,57,92,4.27
505,Leh,IN,2022-07-13 01:15:06,34.1667,77.5833,60.85,58,5,7.25
506,Krasnoufimsk,RU,2022-07-13 01:15:06,56.6059,57.7669,63.0,92,55,3.31
507,Oranjemund,NA,2022-07-13 01:15:07,-28.55,16.4333,53.01,90,0,9.15
508,Moron,AR,2022-07-13 01:15:07,-34.6534,-58.6198,48.9,71,8,6.24
509,Launceston,AU,2022-07-13 01:15:08,-41.45,147.1667,50.81,73,5,12.66
510,Boshnyakovo,RU,2022-07-13 01:15:08,49.6333,142.1667,67.96,80,100,3.89
511,Camacha,PT,2022-07-13 01:15:09,33.0833,-16.3333,63.82,77,20,8.05
512,Pontivy,FR,2022-07-13 01:15:10,48.0,-3.0,72.18,57,60,5.5
513,Pizarro,CO,2022-07-13 01:15:10,4.9533,-77.366,76.71,90,100,6.4
514,El Bagre,CO,2022-07-13 01:15:11,7.5927,-74.8086,75.09,99,100,0.36
515,Goderich,CA,2022-07-13 01:13:43,43.7501,-81.7165,63.91,92,55,9.62
516,Bajil,YE,2022-07-13 01:15:11,15.0584,43.2851,91.83,38,100,6.64
517,Biak,ID,2022-07-13 01:15:12,-0.9131,122.8766,76.98,83,96,5.73
518,La Rochelle,FR,2022-07-13 01:15:12,46.1667,-1.15,77.07,41,0,2.3
519,Nabire,ID,2022-07-13 01:12:36,-3.3667,135.4833,83.52,70,58,1.97
520,Sao Felix Do Xingu,BR,2022-07-13 01:11:02,-6.6447,-51.995,80.92,48,100,2.21
521,Stornoway,GB,2022-07-13 01:15:13,58.2093,-6.3865,52.93,87,12,12.66
522,Peace River,CA,2022-07-13 01:12:22,56.2501,-117.286,61.11,88,100,9.22
523,Chuka,KE,2022-07-13 01:15:14,-0.3332,37.6459,55.71,89,54,4.27
524,Oranjestad,AW,2022-07-13 01:15:15,12.524,-70.027,82.35,83,20,18.41
525,Cockburn Town,TC,2022-07-13 01:15:15,21.4612,-71.1419,81.61,85,4,17.96
526,Sur,OM,2022-07-13 01:15:16,22.5667,59.5289,87.35,73,99,3.06
527,Falakata,IN,2022-07-13 01:15:16,26.5208,89.2055,81.55,85,100,2.82
528,Atar,MR,2022-07-13 01:15:17,20.5169,-13.0499,91.74,26,69,7.23
529,Chara,RU,2022-07-13 01:15:17,56.9064,118.2631,65.48,70,100,1.86
530,Bengkulu,ID,2022-07-13 01:15:18,-3.8004,102.2655,76.44,86,100,2.51
531,Mosquera,CO,2022-07-13 01:11:55,4.7059,-74.2302,57.29,82,40,2.3
532,Tawang,IN,2022-07-13 01:15:18,27.5833,91.8667,60.66,87,100,0.94
533,Troitskoye,RU,2022-07-13 01:15:19,52.9821,84.6757,59.34,73,0,9.15
534,Port Macquarie,AU,2022-07-13 01:15:20,-31.4333,152.9167,58.21,63,56,14.29
535,Barranca,PE,2022-07-13 01:15:20,-10.75,-77.7667,60.94,80,2,7.29
536,Kurilsk,RU,2022-07-13 01:15:21,45.2333,147.8833,64.06,83,21,4.41
537,Dabrowa Gornicza,PL,2022-07-13 01:15:21,50.3182,19.2374,59.29,88,0,8.66
538,Burns Lake,CA,2022-07-13 01:15:09,54.2331,-125.7533,56.62,38,93,10.11
539,Tabou,CI,2022-07-13 01:15:22,4.423,-7.3528,75.67,81,100,9.24
540,Gari,RU,2022-07-13 01:15:22,59.4307,62.3497,63.05,81,84,6.35
541,Rosita,NI,2022-07-13 01:15:23,13.9268,-84.4032,74.37,98,100,2.53
542,Pitimbu,BR,2022-07-13 01:15:24,-7.4706,-34.8086,73.99,84,6,7.7
543,Baker City,US,2022-07-13 01:10:36,44.7749,-117.8344,90.19,36,0,13.8
544,Mattru,SL,2022-07-13 01:15:24,7.6244,-11.8332,72.0,99,69,2.46
545,Marzuq,YE,2022-07-13 01:15:25,14.4,46.4667,77.54,40,100,2.13
546,Taksimo,RU,2022-07-13 01:15:25,56.3444,114.8794,62.19,89,100,2.77
547,Sisimiut,GL,2022-07-13 01:15:26,66.9395,-53.6735,42.66,93,99,3.71
548,Okhotsk,RU,2022-07-13 01:16:26,59.3833,143.3,59.38,94,100,7.54
549,Emirdag,TR,2022-07-13 01:16:27,39.0197,31.15,61.56,72,21,3.53
